Name;SRR341593;SRR341613;SRR341592;SRR341603;SRR341635;SRR341621;SRR341647;SRR341616;SRR341584;SRR341623;SRR341591;SRR341625;SRR341634;SRR341633;SRR341639;SRR341631;SRR341649;SRR341596;SRR341588;SRR341652;SRR341626;SRR341605;SRR341642;SRR341604;SRR341630;SRR341609;SRR341653;SRR341611;SRR341615;SRR341618;SRR341594;SRR341637;SRR341648;SRR341607;SRR341598;SRR341624;SRR341585;SRR341619;SRR341641;SRR341595;SRR341597;SRR341586;SRR341600;SRR341602;SRR341629;SRR341651;SRR341636;SRR341645;SRR341646;SRR341608;SRR341640;SRR341627;SRR341612;SRR341632;SRR341654;SRR341610;SRR341628;SRR341599;SRR341614;SRR341587;SRR341617;SRR341601;SRR341589;SRR341650;SRR341622;SRR341620;SRR341638;SRR341606;SRR341643;SRR341590;SRR341644
Acidovorax sp. KKS102, complete genome;3.49065410992e-23;;2.62434435447e-24;9.16848497683e-15;;;4.41737142118e-38;3.45806358277e-10;;;1.1354212283e-30;9.6793887225e-30;4.24498404263e-22;3.74084805895e-14;6.82213044707e-36;;7.66901946392e-30;1.79303668777e-38;;6.30548748944e-39;;;;;4.33806818304e-14;2.21895867742e-36;;;1.00860789136e-09;4.47076022857e-20;8.54859705745e-22;;;;2.19737479316e-31;;5.98874024882e-36;4.78867364031e-10;2.60135793157e-31;1.08155754949e-32;1.27962668117e-08;6.457295747e-38;;;1.20574407178e-11;2.0683482019e-19;6.79556451523e-35;4.63335142826e-29;;1.56299323523e-06;4.5407549789e-37;7.47930740753e-39;1.35114408278e-35;3.4253695737e-20;;;;3.12932261723e-31;;;1.23673861183e-35;;1.18096856649e-36;9.7967317968e-26;1.40694477263e-40;6.88653762931e-39;;2.41700157208e-38;5.90545334522e-39;1.45346472055e-37;
Frankia sp. EAN1pec, complete genome;2.03470428564e-23;;3.12528376885e-40;;;;2.34116266396e-38;5.27555798741e-39;;7.04796079427e-23;1.39639110651e-39;8.52106918952e-23;7.6435343292e-37;3.53089952309e-30;;;;3.17176063461e-34;;1.12599183827e-38;;3.16197370002e-25;;;;6.45214844586e-24;1.80667455067e-30;;9.77311308119e-27;;3.65607067202e-37;;;;1.19386112711e-40;;8.24465562479e-29;4.11856376054e-37;3.5205770695e-32;7.70221307103e-36;;2.7442999149e-36;;;1.1864905976e-25;;;2.25079607296e-20;;8.59174256963e-39;6.91735494746e-34;1.33530976319e-26;2.07268550627e-21;;;;;1.55614935217e-22;3.46366250946e-26;;4.14139374074e-39;;4.09553641597e-28;8.62063345064e-41;;7.52109592874e-35;;7.344301894e-26;1.40824044002e-22;4.28225862521e-31;
Thiomonas arsenitoxydans, complete genome;1.79662599673e-23;2.11239603162e-25;;3.46197970986e-25;;;1.8324320786e-37;2.41704857774e-35;;1.39478969256e-30;1.4842915852e-11;4.37486643771e-23;1.49108870464e-10;1.26728864765e-28;7.29428481489e-22;1.39698424463e-26;5.69446133589e-18;8.60653624866e-35;;2.99736997444e-17;;6.51750343767e-34;;;;3.8016778294e-29;;3.58739394949e-35;3.3512547338e-35;2.03968655999e-13;4.91503491098e-40;;2.58664413078e-22;;1.54929157398e-34;;1.6979009416e-37;1.32927448107e-30;7.99191336298e-39;5.22456414154e-35;8.56942187265e-23;2.18440826941e-39;;;1.28234451339e-09;1.68034220298e-13;1.64780342828e-26;8.98042611162e-40;;1.10600411677e-18;5.80046489409e-38;1.84077061027e-38;1.72349752417e-27;;;;;1.78818886121e-33;2.26325909798e-29;;;1.56671111063e-08;6.80271979563e-14;;1.80814916086e-21;7.11134785469e-39;;8.455357815e-16;1.10012306846e-25;6.1636293593e-30;
Psychromonas sp. CNPT3, complete genome;1.79216157287e-23;1.50767098619e-31;1.44100296302e-24;;;;;7.98187184985e-37;;;6.33444076135e-40;3.02495517732e-35;7.95214252602e-31;4.49932551063e-33;;1.06893807074e-34;9.93897965983e-33;;;6.63226181427e-13;;2.6292719404e-31;;;;1.67767647358e-34;;2.99248414e-33;;1.59489870812e-21;4.36758167013e-33;;;2.4044745426e-14;1.68156939109e-30;;9.90817265175e-34;2.02439041907e-38;;;1.85665393672e-36;;;;;;9.88741148649e-34;4.09713174757e-33;9.61441063398e-27;1.09106665226e-21;;4.38002596809e-37;1.61278400185e-40;5.21686359624e-28;5.2389817458e-15;;;;1.58055315328e-34;;;;1.79257457385e-33;;;2.98341246613e-10;1.68606227812e-16;3.35799314955e-33;7.84260745429e-41;;
Sphingomonas sp. MM-1, complete genome;9.20147879036e-24;;3.12528376885e-40;;;;2.96794351129e-26;;;1.66133251251e-24;7.38164662467e-37;8.34132309599e-36;7.4758732605e-38;5.91453850682e-40;;6.53622592727e-40;1.42444274387e-37;1.62389011518e-23;;;;1.05554201125e-39;;;3.36744115343e-33;3.15441825592e-38;1.41963421635e-27;6.57061573835e-37;1.62555734428e-26;4.20410734176e-22;2.52346427847e-40;;;;;;7.88682498071e-38;5.33623520896e-39;5.07012355918e-31;1.21780233209e-39;;1.39943264038e-16;;;1.07515785848e-37;3.7701099494e-21;;;9.0409711808e-29;9.0725517407e-28;1.00007747649e-21;2.10176826463e-37;2.32110520343e-39;;;;;4.52166468528e-36;3.46637204543e-39;;;;8.70420292378e-36;;;3.44763805391e-17;;;2.41154680156e-35;4.65322137345e-40;
Rivularia sp. PCC 7116, complete genome;4.72450442741e-24;3.22966660541e-18;;2.00962851578e-21;;;;8.08199181761e-15;;;2.09144333281e-34;1.28224709023e-38;;1.61092934776e-34;2.27672064536e-36;;8.15471641098e-39;8.29753963559e-35;;3.586956471e-22;;1.20585835241e-13;;;;1.72607011139e-33;;1.01053034545e-22;6.19440314056e-37;7.70448669156e-35;;;4.19620262172e-14;;;5.9363016344e-35;2.95367223987e-19;;1.19053360495e-37;7.07969678326e-36;;9.42485705848e-37;;;;;;3.87201166578e-24;;8.00152111851e-23;;9.56514841692e-31;9.13078916938e-17;1.1536212461e-27;;;;;3.27562718207e-30;;1.17382255888e-15;;2.43169083324e-34;4.47586607342e-38;4.81422629809e-22;5.22827077573e-36;;;1.87792200091e-32;3.00139381769e-34;
Burkholderia sp. CCGE1001 chromosome 1, complete sequence;1.57392144801e-24;;1.60457418876e-40;1.16957242886e-08;;;2.77728945486e-39;;;1.08019829848e-38;3.59137694606e-11;2.58580250548e-38;4.7134635731e-18;1.80182353431e-41;1.27261103374e-15;1.01019951575e-14;4.52491498584e-17;1.98575961114e-39;;;3.57743306553e-18;8.01898310931e-39;;;1.9590341301e-10;3.17677815951e-24;3.55326961905e-19;;2.66242152926e-38;;;;;;2.32532395756e-40;;2.17182237909e-29;6.12138066289e-13;1.26905944483e-11;2.01523862774e-34;1.13905712708e-22;;;1.63550899823e-13;1.38371833045e-09;;;;7.10414195271e-26;3.54718657863e-38;5.68331967898e-09;1.38367114294e-18;4.56539364072e-17;;;;;6.92430744126e-16;1.29230442043e-05;;5.76813418022e-40;5.40857528285e-10;1.49057536347e-39;4.14548614544e-37;7.29459437436e-19;8.5038067432e-31;;1.52817006315e-37;2.90486819242e-18;4.03159045049e-33;3.95308392402e-09
Azoarcus sp. BH72, complete genome;5.199982651e-25;1.0491393063e-21;1.27543229341e-37;7.17040047397e-23;;;1.90631711421e-36;4.37934896853e-24;;3.44107232807e-22;2.36766341003e-23;2.67198111385e-38;8.59319044123e-20;2.61862472355e-18;6.86383946173e-28;5.07874087985e-40;6.09241794576e-30;6.16051003849e-23;;3.81453137654e-20;;1.20603252706e-28;;;6.97318747145e-31;2.68521374084e-34;4.27705470057e-24;;1.05502612264e-35;2.02243969828e-35;5.55951781481e-17;;;;4.55134776345e-29;5.96192212643e-37;2.59298392628e-38;3.1087361972e-35;1.18566736797e-39;1.88045144418e-36;4.69841225896e-17;3.07564980475e-34;;;2.18407492367e-37;1.34084270463e-39;;3.35628356973e-36;2.25203464953e-20;1.60744300989e-09;7.78173464636e-41;3.03994719521e-36;4.85877420117e-28;;;1.06179634332e-21;;2.84989629964e-13;7.48268593698e-13;;7.20026805553e-38;;8.47036750525e-27;4.78312495503e-25;;1.71745569398e-38;;1.00589790601e-18;6.3596009129e-14;5.00562150664e-38;
Hyphomicrobium sp. MC1 chromosome, complete genome;8.65246653038e-26;2.94742904964e-31;3.53647031342e-36;;;;2.66243725832e-35;1.0430582102e-39;;;3.58983500356e-36;;7.5899366313e-39;1.54289644523e-36;;;2.01164000802e-41;2.81709867079e-36;;;;5.41933338434e-40;;;;1.27908097827e-37;;;4.02935331756e-29;;1.8646010143e-39;;;;1.03604061171e-35;;;2.69867557291e-38;;9.62377700711e-39;2.01697894584e-36;3.47321354967e-36;;;5.52004477238e-38;1.21524556457e-37;;3.20870406447e-34;;5.58893462186e-37;1.33607891298e-36;;3.55374613867e-36;;;;;2.68113036567e-38;;;;;1.43101007565e-38;;2.74035422754e-40;2.37208136103e-40;;;4.46009444446e-37;1.45633720953e-37;
Methylobacterium sp. 4-46, complete genome;8.65246645599e-26;;1.60457418876e-40;;;;1.54486699659e-37;1.08638128056e-39;;1.6597346464e-39;9.44297699566e-37;2.24396912948e-38;9.88800917061e-38;2.04616587239e-37;2.23733474939e-38;;2.14973398383e-28;2.83755329182e-38;;4.03660740841e-29;;8.34166633148e-39;;;2.64559902984e-30;1.3579073767e-33;;1.62865484278e-39;2.79986592599e-30;;;;;;3.61402831841e-37;;2.40680326205e-38;5.06735268008e-19;1.60228540232e-39;2.69296426701e-39;1.18853704905e-33;1.85841925607e-37;;;2.7831108911e-38;2.93357240799e-40;1.98165552265e-20;3.35584290126e-38;;4.70119348002e-37;1.85751348201e-36;2.15988356299e-37;1.51425458596e-39;;;;;7.99014341817e-36;1.66407159728e-39;;;;2.29248770122e-25;;4.19404325731e-37;1.22985821445e-18;;3.15744008361e-35;1.32270327392e-37;2.02023526672e-35;3.26876637953e-15
Geobacter sp. M21, complete genome;9.31346861024e-27;;1.12019105045e-16;9.70238022569e-24;;;2.79092463153e-28;6.27208279992e-34;;1.99951619177e-31;3.85299716541e-34;4.39634040375e-12;2.78349883828e-36;6.52051571929e-38;1.24387331661e-34;1.84137232765e-27;8.1755988844e-28;6.88313646548e-27;;1.05883346837e-40;;3.19227964522e-38;;;;6.1200644018e-38;;2.83986493928e-36;2.64596268658e-37;;2.87509534229e-38;;;;1.75905976725e-28;;2.61194401005e-23;9.58596035918e-36;9.37397180506e-33;3.95370125485e-34;2.53893463514e-15;1.01116355543e-34;;;1.96156905062e-28;9.37408309555e-24;8.47568226303e-38;3.44296058901e-17;3.05186351056e-21;1.40903407228e-35;2.17050354737e-25;4.42863129446e-35;2.98300099982e-20;;;1.13978927753e-19;;7.31831182671e-33;3.20672906696e-35;;3.48226700473e-34;;2.62916195688e-32;3.74442924226e-35;;7.38856076237e-37;;1.20362821482e-34;1.55881770134e-19;3.34121484133e-38;
Dehalobacter sp. CF, complete genome;6.0120323086e-27;8.18656888052e-30;;;;;4.08287868121e-16;2.59787191824e-38;;7.13042360915e-20;;1.86772114622e-29;1.32596386779e-37;4.24125759731e-24;5.01459140181e-32;2.47962704527e-39;3.12785209938e-20;1.00762042661e-06;;1.54194929803e-17;;2.79603812535e-29;;;6.41404234705e-20;1.0738003877e-16;;6.14020525921e-19;;2.76054568719e-14;2.00238387136e-15;;;;3.04054957794e-23;9.69651239211e-19;2.05420569052e-11;7.11705393532e-18;3.36683857125e-14;5.94452459553e-20;1.19440098049e-34;3.76729242404e-14;;;1.18761429526e-13;;1.56599792853e-19;4.64482487251e-29;1.19156788226e-20;4.13914445283e-21;;6.04357771261e-14;5.0215362372e-15;1.4298508385e-23;;;;4.7877422475e-28;5.63780972678e-21;;;;6.54543812539e-24;5.77637037208e-19;4.43201919951e-38;2.88934523039e-14;;;4.77478565549e-16;1.07765733508e-17;
Azoarcus aromaticum EbN1 complete genome;1.59261729405e-27;2.43995949549e-26;2.19292909541e-19;1.57139441726e-29;;;1.19165613337e-34;3.87252641783e-28;;1.09083041528e-16;1.10818065605e-37;1.56850102175e-35;1.23050283922e-29;1.3267845516e-16;2.91152513395e-28;2.66285609148e-15;1.02775211837e-14;1.8056099096e-38;;3.16622419036e-37;;2.22635888718e-37;;;7.94659126972e-23;2.07564033279e-27;;1.36628768419e-38;7.92535728211e-07;9.21492363042e-29;5.22677962109e-38;;;;1.96150975118e-35;;6.50589502643e-15;1.05034921337e-16;1.61039579965e-28;5.90835357152e-31;8.11068371199e-15;1.62199561668e-27;1.68361776384e-14;1.95892509298e-18;1.06526985683e-36;8.64739124893e-40;1.83448095967e-36;7.07405881638e-37;7.62175629598e-17;5.29347563972e-13;2.80337950671e-20;3.04809961956e-38;2.3325367465e-28;4.38142320208e-12;2.96188158028e-23;;;2.56274199225e-39;4.44949052628e-29;;3.26071088616e-16;;1.33108413547e-21;3.53427634546e-24;1.25022788278e-33;3.98820481502e-36;;5.77841236207e-26;3.24632089046e-38;4.07245484145e-33;4.6575998575e-16
Uncultured Termite group 1 bacterium phylotype Rs-D17 DNA, complete genome;4.17736406302e-28;;;1.16111204832e-28;;;;;;3.85349869138e-40;1.20153822736e-39;1.05095993362e-38;3.44914327836e-28;2.60590001512e-29;;;7.63149411407e-41;6.13069929846e-34;;;;;;;;;;;;3.67680625295e-34;;;;;1.82717444335e-37;;;;3.96185011957e-39;;;2.1951322326e-28;;;;;;9.55002538926e-38;;9.07253291393e-28;;;;;;;;1.71636387051e-18;;;;;1.49057536347e-39;;2.5895601187e-31;;;;7.03670748603e-40;6.55388575253e-28;
Burkholderia sp. YI23 chromosome 2, complete sequence;1.66648739263e-28;2.61163715622e-13;8.62426354085e-08;1.44980628048e-11;;4.00277722193e-10;7.56741471575e-39;4.43834149592e-12;;5.25316780914e-38;1.05007070215e-12;8.97550539313e-21;2.06644553185e-13;9.53837170956e-13;1.24184945741e-14;1.07489702733e-12;2.3504371094e-14;3.21112232631e-38;;3.56510374021e-19;;8.41869853004e-26;;;3.22735250046e-13;4.18737347151e-27;3.97331866906e-14;1.28704012764e-38;1.20290056925e-39;;5.25196836527e-27;;3.51782722107e-12;;2.93827269796e-40;;3.25680237817e-26;5.7457389195e-15;5.72985372321e-27;5.54804089978e-14;8.56256515481e-10;1.0575490913e-38;5.26183475402e-16;;5.0974454069e-40;;4.53234234247e-38;4.63334172368e-29;4.38636485721e-20;4.0381352365e-12;6.27427331855e-16;5.55363470293e-27;3.86804442999e-12;4.93124085871e-19;;5.5513686044e-22;;6.62087310159e-40;3.54375337846e-37;;9.33047301955e-16;;4.5578792257e-14;1.09865270889e-09;1.91345225342e-30;1.30786000303e-16;;2.96525381933e-18;5.95107359946e-27;1.28278971456e-16;3.91182809043e-20
Pusillimonas sp. T7-7, complete genome;1.66648734755e-28;6.83961411344e-25;2.81079771556e-08;3.93640685826e-10;;1.30830400081e-13;1.29768359289e-38;4.65681192154e-22;;5.90153637531e-37;2.34027690705e-39;1.6596930856e-22;1.49034497613e-36;3.54402311895e-19;2.16190389613e-16;1.45387057974e-13;1.61858186515e-27;;;3.23000102457e-26;1.04320798479e-12;;;;1.9438689207e-18;1.92120440805e-37;;;3.16615311082e-26;;4.24133016274e-35;;2.43236671459e-24;;1.19386112711e-40;1.65824781907e-19;1.92663807589e-33;1.46865861866e-37;5.33492450502e-20;6.6489754438e-38;1.98393307961e-23;2.344802278e-37;;3.37531169987e-22;3.80409176619e-17;1.51352550862e-29;;2.30963315059e-37;4.15532585446e-11;1.14642453789e-27;3.5872639092e-38;3.14050072303e-36;6.95539082686e-25;;;1.178279873e-14;;1.27768474096e-14;7.20973420325e-13;;4.4256818528e-26;;2.75695553041e-19;6.09114123398e-28;4.74295293371e-33;7.21933144256e-37;;5.06106253277e-39;1.15913206278e-26;3.45246095376e-08;
Synechococcus sp. CC9311, complete genome;1.10114560119e-28;;;;;;2.77728945486e-39;;;1.22198381534e-34;;2.01268197287e-38;;;;;;3.94626858016e-39;;;;;;;;;;;;;;;;;1.71819491706e-39;;;1.03935669676e-38;;;;8.04243666966e-30;;;;;;1.74914816408e-39;;;1.06358240946e-30;;;;;;;3.3104365508e-40;;;;;;7.81669260511e-39;;4.62018361504e-40;;;;;
Burkholderia sp. CCGE1002 chromosome 2, complete sequence;1.10114214694e-28;1.01093532619e-23;3.41687980995e-16;6.00846657231e-18;;5.04348145676e-13;2.91895039414e-17;5.26662514233e-18;;7.70699738277e-40;6.60743830989e-38;2.8607364413e-39;2.72395136663e-14;1.5154723534e-12;1.93128175031e-11;4.05552443363e-23;1.41167965596e-20;7.22980650562e-39;;4.85441366301e-23;;2.33640110255e-24;;;;9.42748241674e-32;2.60015078642e-29;;4.30877165993e-16;2.67524322466e-27;9.09098643616e-20;;;;3.1624333329e-30;;7.87376721689e-09;3.33581769817e-11;4.69640785588e-13;1.05889519382e-27;5.97860633377e-08;2.76016005554e-11;;;8.45827155932e-26;7.0455866759e-38;;1.57726251623e-10;;6.76709429492e-08;3.39654172783e-16;6.71842342759e-10;3.41670218744e-08;1.09222294973e-16;;;;1.54552707026e-22;1.5938217299e-08;1.32873586046e-12;3.65693095398e-24;;4.74836670578e-23;3.07354512445e-14;1.25718533734e-22;7.88909218599e-38;;1.62747026999e-39;1.05695929385e-08;9.4094835296e-38;1.90278329118e-22
Acidovorax sp. JS42, complete genome;2.90257913528e-29;1.38060196863e-24;1.27323960366e-15;4.96067719163e-35;;3.50046008765e-10;;6.31074363105e-23;;1.19379452278e-38;1.82000160808e-38;8.05220372765e-14;4.56658184616e-09;1.60898072129e-23;1.2563742484e-37;2.64984713929e-26;1.03051107705e-27;2.61720275241e-40;;2.19313263335e-38;6.85169604153e-18;5.76308043832e-38;;;4.06858811466e-16;3.17673314071e-24;2.60015095885e-29;1.29115628301e-29;3.19424380873e-19;9.84750471485e-16;2.25145287031e-24;;;;1.7643013685e-39;;5.46085625171e-21;9.99688724808e-08;4.52456614138e-13;3.08523471499e-37;3.21486104907e-20;;;2.34230216569e-23;1.50259133483e-39;1.11289994609e-39;3.47556219542e-24;7.97231152051e-14;5.29865240143e-25;9.70595041851e-06;;4.11712617251e-39;1.38025176437e-13;1.5991735615e-21;;3.56197978788e-25;;1.42720584926e-24;1.76961598415e-37;;1.23939733864e-39;;5.65474790102e-39;1.50148579513e-41;1.04470334225e-28;1.91994747149e-37;;4.03797919416e-27;6.72993204203e-23;2.5244208162e-39;
Sphingobacterium sp. 21, complete genome;1.54339777614e-29;7.53307042894e-23;2.65399742409e-38;2.3932304434e-37;;;2.33212673864e-23;2.69076615241e-29;;3.62416208193e-28;1.00904908619e-23;4.41752777446e-23;2.40859183878e-18;6.11921900597e-23;4.08089845407e-29;1.44703398974e-24;3.75575372497e-32;5.44755319872e-27;;2.50216478046e-27;;7.66991805066e-33;;;2.813232779e-28;5.51135542097e-28;1.82791211222e-30;3.25559109661e-30;2.63274817801e-32;1.50701380547e-23;1.27332003319e-20;;;;2.28151739368e-31;9.11825590281e-21;1.11648507834e-29;7.26803507418e-29;2.84057752273e-29;4.9370846129e-26;4.60177806557e-39;1.95064210623e-21;;;1.22584096726e-36;1.05166014973e-30;2.3715048681e-25;8.71489054673e-20;3.87873008191e-24;2.42583484152e-17;1.12543887614e-28;1.75248353174e-32;6.14948261631e-29;1.09209814647e-20;;;;4.02872392147e-34;3.59297952503e-37;;3.49134355606e-38;;5.31222255818e-25;2.3348535521e-20;1.4138519346e-29;1.277396879e-18;;1.44407979083e-28;3.65082533873e-29;1.4455747026e-23;
Burkholderia sp. RPE64 DNA, chromosome 2, complete genome;1.49067693855e-29;1.97858939311e-12;;;;;2.63746754932e-19;1.66324541817e-38;;2.86135046631e-28;6.8985139044e-39;7.60578002343e-27;8.92181958809e-09;3.51097957436e-10;7.25264288242e-20;4.05520546496e-37;5.00050153582e-11;3.76665624167e-39;;1.06403164473e-29;;8.45662165245e-37;;;1.12227741825e-28;7.83581725661e-38;2.14849872511e-27;1.15461502929e-32;3.44416701297e-35;4.1538623683e-30;3.6675026531e-17;;;;2.18596968746e-11;;4.20946665483e-40;4.44509174418e-35;1.12637607734e-37;3.21009209529e-40;2.2996769677e-11;8.8992808785e-15;1.17216696034e-11;;4.3463606233e-37;9.91431301583e-33;3.23310772397e-37;2.85804690374e-38;;4.4016774268e-19;4.51816333877e-37;4.46273614686e-39;1.62866091797e-18;;;;;7.39772990429e-38;1.39051870309e-34;;6.69790465952e-26;;2.51520660211e-12;4.78312290746e-25;6.05147874243e-36;;;7.78336910448e-39;2.80645127497e-23;;4.36511659496e-09
Krokinobacter sp. 4H-3-7-5, complete genome;1.49023384061e-29;2.15277929028e-16;1.19144950334e-28;;;;1.05835419081e-37;;;7.39316227983e-39;4.3074098285e-30;1.30412821891e-19;6.82742872442e-28;1.41382283741e-19;2.89730011227e-39;3.37112227837e-26;8.89918387204e-40;1.52823226599e-38;;;;;;;;2.8703599854e-39;1.26150265442e-20;1.89127385472e-35;1.06212645754e-29;;4.91503491098e-40;;;;5.41107277411e-38;;1.71493520114e-15;1.32067996264e-38;3.53782728534e-21;1.21780233209e-39;;1.08711184248e-38;;;1.35689748402e-18;1.50614629418e-40;;2.52972196924e-27;1.09871670094e-11;1.84914654691e-39;3.15478802588e-27;8.00450288095e-40;1.2688932854e-37;;;;;6.44784996074e-40;4.43439226052e-18;;3.28621709173e-14;;2.03713002531e-18;3.03450023642e-38;3.72687320619e-30;9.55647475773e-19;;;3.8693876919e-41;6.52186780465e-39;
Enterobacter sp. R4-368, complete genome;1.49023381711e-29;2.18922575077e-08;2.9587462091e-37;2.6767665517e-36;1.30129177825e-09;4.91858027538e-13;;;;7.50559057837e-40;1.99494362983e-38;1.58104537759e-07;5.56955583508e-06;5.04024618096e-06;1.50216479101e-17;1.85483546455e-05;2.55310812796e-24;3.60737820568e-08;1.36175689581e-06;2.6524089569e-07;3.46832144705e-07;8.29415351171e-37;6.03929191421e-08;3.05194004077e-10;1.12182503641e-07;1.49818351626e-16;2.38671445055e-15;;1.04202895216e-06;1.2532267359e-18;4.91503491098e-40;5.41645173456e-07;5.03809427881e-22;7.98284055875e-09;5.91722472363e-10;1.44541434254e-06;2.41682400005e-39;6.44838959486e-36;2.79345723828e-07;7.32151591387e-39;4.76594186567e-39;3.82573171197e-10;2.55409140787e-07;5.48649982995e-17;3.76653100726e-39;9.39608987476e-12;3.63075203452e-22;3.04224957079e-21;1.09260883164e-11;7.97209892844e-24;2.49111656955e-13;2.39430002886e-11;7.65435245003e-07;;1.0653868469e-09;;;1.27714019687e-06;1.77850656986e-37;8.56766184206e-23;3.48815795011e-10;;2.35501036126e-08;7.86753501734e-11;8.26954029982e-09;9.5933800291e-38;;1.43347105831e-39;6.76119778441e-36;;2.27589792608e-07
Gordonia sp. KTR9, complete genome;7.65112895955e-30;;;;;;;;;;1.88117395647e-38;;1.47348314618e-34;1.9346090933e-39;5.30659026086e-41;;2.29796653538e-37;1.90489789016e-38;;4.58728669857e-14;;;;;;2.24191529593e-28;;;4.92230441349e-34;;3.1425519994e-38;;;;;;1.7024295634e-37;1.08532466436e-33;3.14725358432e-38;1.75265089839e-38;1.92360044172e-36;7.05327764963e-36;;;1.05581984349e-37;;6.25121896261e-26;5.39577257279e-36;;3.64223986825e-36;;1.36988293614e-40;1.61278400185e-40;;;;;;1.48584949824e-34;;1.09165755433e-39;;5.94638838959e-40;2.92449499533e-41;3.94389481138e-39;7.03299978794e-36;;8.44698249083e-38;1.5916001407e-38;1.12899879942e-31;
Polaribacter sp. MED152, complete genome;7.1959834533e-32;;6.91769836396e-25;3.25452237486e-38;;;1.38344000614e-37;3.90178842746e-39;;2.39097581261e-23;3.61707338868e-14;2.85850058535e-26;1.76219800796e-39;9.40833129887e-39;4.60078202807e-14;2.00643546267e-36;4.86926609648e-38;6.52021935099e-32;;1.18786161798e-38;1.03743347168e-23;2.97340478873e-27;;;;3.36667289471e-33;;5.83627737559e-30;5.50451818193e-30;1.2475233141e-29;2.78076293e-38;;;;3.85936109395e-28;2.11984519344e-36;5.85544400795e-38;5.72177112355e-26;1.4227728609e-29;1.47173325988e-22;;1.1925556993e-29;;;2.07579426538e-37;6.06765876376e-19;;2.51735936154e-38;;1.38219525756e-35;9.86227491406e-35;9.74199629232e-31;1.5675071001e-33;;;;;1.03209078729e-14;1.16192930915e-29;;2.87757807124e-40;;3.36421412161e-37;4.50445738539e-41;4.24026495029e-15;4.10555382438e-33;;2.62893576897e-38;1.73251858277e-16;1.06156834557e-33;
Chlamydia trachomatis strain J/27-97 genome;4.01106338007e-32;;1.26082946019e-37;;;;;;;;;2.87687446262e-07;6.37950610835e-08;7.34062259704e-17;7.63720017856e-40;;7.23082408053e-07;3.42392551566e-07;;1.19229580189e-05;1.48369502727e-06;;1.0342917775e-11;;1.97521485179e-07;1.63259195796e-24;;3.0271347391e-08;2.97731177059e-28;;;2.06986785118e-08;;;4.52911262861e-40;1.89852515583e-07;1.33826915494e-26;3.37375286229e-08;2.79357315066e-07;0.00012875064201;;3.7815175344e-32;;1.28513195479e-10;3.59430220624e-08;2.63024917074e-33;1.38323760072e-06;1.74914816408e-39;;1.00197639511e-36;1.73091198994e-14;;;;3.09319512637e-06;;;2.45810887706e-28;;;;3.02451025551e-08;6.1036658998e-05;8.89721015787e-07;;2.38413921077e-29;;;3.61276608495e-40;;
Lacinutrix sp. 5H-3-7-4, complete genome;6.43901615924e-33;;1.73063102154e-38;2.4030929431e-37;;;;;;;4.32855628984e-19;7.88482531531e-39;1.88301593373e-37;1.77542876806e-39;6.38172818202e-35;;3.48287704583e-34;2.88542200236e-27;;3.37565135017e-37;;;;;;5.4445962614e-39;;4.87924974309e-36;8.01933712836e-40;;8.03099509201e-39;;;;3.58158338132e-40;;8.18842479011e-37;8.07594971643e-39;1.41335014808e-40;9.61612778114e-26;;6.12325132246e-38;;;2.9596345809e-36;3.20866886262e-27;;4.90314652204e-38;;8.57329605286e-19;8.43093950825e-39;2.66816762698e-40;2.19338133784e-30;;;;;7.52451426279e-25;1.02755837666e-33;;1.57881735825e-27;;3.2093145348e-37;2.90799298024e-10;2.02486311183e-39;7.02659225517e-29;;5.43811313185e-39;2.83919735002e-37;6.93552870933e-37;
Leuconostoc sp. C2, complete genome;2.56666332232e-33;;1.49118835393e-09;1.30665954813e-35;;;1.28441283094e-23;3.6415544383e-30;;5.54592298392e-39;;;3.67713453262e-37;;6.78645878121e-33;;1.0983182297e-39;2.64296321195e-18;;5.18539844797e-32;;2.05609693762e-39;;;;;;;6.33949005484e-15;8.7074985286e-31;;;0.000196820963996;;;;;;1.41335014808e-40;;6.58117750456e-30;5.75803768293e-40;;;1.05581984349e-37;8.30421980007e-17;9.00373992512e-38;3.87972702927e-24;1.09941844976e-15;3.44181748554e-27;;;5.81007426677e-20;;;;;3.76207415147e-25;1.0926274938e-31;;1.96162008644e-17;;1.49057536347e-39;1.14608129037e-35;5.67602032135e-38;;;;1.16480131126e-15;;
Maribacter sp. HTCC2170, complete genome;1.32811473252e-33;3.04950107079e-22;1.23377891223e-39;1.39635956589e-22;;;5.98551161196e-37;;;1.40560099949e-34;3.70442565072e-39;2.87253358304e-15;4.41124657206e-20;3.96887295338e-37;1.0335826493e-40;3.35581028493e-40;1.68935012859e-25;5.12264102133e-29;;4.55761744006e-36;;1.20820728288e-38;;;;3.78309338757e-40;5.7345018425e-25;1.85993565661e-13;;4.2041075837e-22;2.88181817823e-14;;;;3.03022541084e-32;;6.4741112232e-26;5.40015042644e-34;;7.56199489905e-36;;;;;1.02450080774e-28;1.4232673128e-31;;1.61014404793e-34;;2.37981031867e-39;3.99527578321e-41;;5.43649166859e-36;;;;;6.88992051941e-38;3.44899336504e-37;;5.75515614248e-40;;;2.7747864483e-36;2.55861123318e-39;1.98207463463e-37;;3.32074519782e-13;9.52314800674e-41;2.21843953661e-39;
